# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2826392	2827351	+	AAT48149.1			sorbitol-specific PTS enzyme IIBC1 component	srlE		b2703	960	319	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2827362	2827733	+					srlB		b2704	372		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2827362	2827733	+	AAC75746.1			sorbitol-specific PTS enzyme IIA component	srlB		b2704	372	123	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2827737	2828516	+					srlD		b2705	780		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2827737	2828516	+	AAC75747.1			sorbitol-6-phosphate 2-dehydrogenase	srlD		b2705	780	259	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2828621	2828980	+					gutM		b2706	360		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2828621	2828980	+	AAC75748.1			DNA-binding transcriptional activator GutM	gutM		b2706	360	119	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2829047	2829820	+					srlR		b2707	774		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2829047	2829820	+	AAC75749.1			DNA-binding transcriptional repressor SrlR	srlR		b2707	774	257	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2829813	2830778	+					gutQ		b2708	966		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2829813	2830778	+	AAC75750.2			D-arabinose 5-phosphate isomerase GutQ	gutQ		b2708	966	321	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2830775	2832289	-					norR		b2709	1515		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2830775	2832289	-	AAC75751.2			DNA-binding transcriptional dual regulator NorR	norR		b2709	1515	504	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2832476	2833915	+					norV		b2710	1440		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2832476	2833915	+	AAC75752.1			anaerobic nitric oxide reductase flavorubredoxin	norV		b2710	1440	479	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2833912	2835045	+					norW		b2711	1134		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2833912	2835045	+	AAC75753.1			NADH:flavorubredoxin reductase	norW		b2711	1134	377	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2835173	2837425	-					hypF		b2712	2253		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2835173	2837425	-	AAC75754.1			carbamoyltransferase HypF	hypF		b2712	2253	750	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2837578	2838105	-					hydN		b2713	528		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2837578	2838105	-	AAC75755.1			putative electron transport protein HydN	hydN		b2713	528	175	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2838254	2839264	-					ascG		b2714	1011		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2838254	2839264	-	AAC75756.2			DNA-binding transcriptional repressor AscG	ascG		b2714	1011	336	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2839524	2840981	+					ascF		b2715	1458		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2839524	2840981	+	AAT48150.1			beta-glucoside specific PTS enzyme IIBC component	ascF		b2715	1458	485	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2840990	2842414	+					ascB		b2716	1425		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2840990	2842414	+	AAC75758.1			6-phospho-beta-glucosidase AscB	ascB		b2716	1425	474	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2842573	2843043	-					hycI		b2717	471		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2842573	2843043	-	AAC75759.1			hydrogenase 3 maturation protease	hycI		b2717	471	156	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2843036	2843446	-					hycH		b2718	411		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2843036	2843446	-	AAC75760.1			formate hydrogenlyase assembly protein	hycH		b2718	411	136	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2843443	2844210	-					hycG		b2719	768		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2843443	2844210	-	AAC75761.1			formate hydrogenlyase subunit HycG	hycG		b2719	768	255	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2844210	2844752	-					hycF		b2720	543		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2844210	2844752	-	AAC75762.1			formate hydrogenlyase subunit HycF	hycF		b2720	543	180	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2844762	2846471	-					hycE		b2721	1710		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2844762	2846471	-	AAC75763.1			formate hydrogenlyase subunit HycE	hycE		b2721	1710	569	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2846489	2847412	-					hycD		b2722	924		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2846489	2847412	-	AAC75764.1			formate hydrogenlyase subunit HycD	hycD		b2722	924	307	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2847415	2849241	-					hycC		b2723	1827		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2847415	2849241	-	AAC75765.1			formate hydrogenlyase subunit HycC	hycC		b2723	1827	608	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2849238	2849849	-					hycB		b2724	612		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2849238	2849849	-	AAC75766.1			formate hydrogenlyase subunit HycB	hycB		b2724	612	203	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2849974	2850435	-					hycA		b2725	462		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2849974	2850435	-	AAC75767.1			regulator of the transcriptional regulator FhlA	hycA		b2725	462	153	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2850647	2850997	+					hypA		b2726	351		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2850647	2850997	+	AAC75768.1			hydrogenase 3 nickel incorporation protein HypA	hypA		b2726	351	116	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2851001	2851873	+					hypB		b2727	873		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2851001	2851873	+	AAC75769.1			hydrogenase isoenzymes nickel incorporation protein HypB	hypB		b2727	873	290	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2851864	2852136	+					hypC		b2728	273		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2851864	2852136	+	AAC75770.1			hydrogenase 3 maturation protein HypC	hypC		b2728	273	90	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2852136	2853257	+					hypD		b2729	1122		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2852136	2853257	+	AAC75771.1			Fe-(CN)2CO cofactor assembly scaffold protein HypD	hypD		b2729	1122	373	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2853254	2854264	+					hypE		b2730	1011		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2853254	2854264	+	AAC75772.2			hydrogenase maturation protein, carbamoyl dehydratase	hypE		b2730	1011	336	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2854338	2856416	+					fhlA		b2731	2079		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2854338	2856416	+	AAC75773.1			DNA-binding transcriptional activator FhlA	fhlA		b2731	2079	692	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2856453	2856806	-					ygbA		b2732	354		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2856453	2856806	-	AAC75774.1			protein YgbA	ygbA		b2732	354	117	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2857093	2859654	+					mutS		b2733	2562		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2857093	2859654	+	AAC75775.1			DNA mismatch repair protein MutS	mutS		b2733	2562	853	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2859760	2860416	+					pphB		b2734	657		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2859760	2860416	+	AAC75776.1			phosphoprotein phosphatase 2	pphB		b2734	657	218	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2860467	2861234	-					ygbI		b2735	768		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2860467	2861234	-	AAC75777.2			putative DeoR-type DNA-binding transcriptional regulator YgbI	ygbI		b2735	768	255	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2861430	2862338	+					ygbJ		b2736	909		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2861430	2862338	+	AAC75778.1			putative L-threonate dehydrogenase	ygbJ		b2736	909	302	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2862335	2863501	+					ygbK		b2737	1167		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2862335	2863501	+	AAC75779.1			putative 3-oxo-tetronate kinase YgbK	ygbK		b2737	1167	388	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2863593	2864231	+					ygbL		b2738	639		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2863593	2864231	+	AAC75780.1			putative 3-oxo-tetronate 4-phosphate decarboxylase YgbL	ygbL		b2738	639	212	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2864236	2865012	+					ygbM		b2739	777		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2864236	2865012	+	AAC75781.1			putative 2-oxo-tetronate isomerase YgbM	ygbM		b2739	777	258	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2865101	2866465	+					ygbN		b2740	1365		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2865101	2866465	+	AAC75782.1			putative transporter YgbN	ygbN		b2740	1365	454	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2866559	2867551	-					rpoS		b2741	993		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2866559	2867551	-	AAC75783.1			RNA polymerase, sigma S (sigma 38) factor	rpoS		b2741	993	330	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2867614	2868753	-					nlpD		b2742	1140		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2867614	2868753	-	AAC75784.1			murein hydrolase activator NlpD	nlpD		b2742	1140	379	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2868893	2869519	-					pcm		b2743	627		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2868893	2869519	-	AAC75785.1			L-isoaspartate protein carboxylmethyltransferase type II	pcm		b2743	627	208	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2869513	2870274	-					umpG		b2744	762		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2869513	2870274	-	AAC75786.1			broad specificity 5'(3')-nucleotidase and polyphosphatase	umpG		b2744	762	253	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2870255	2871304	-					truD		b2745	1050		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2870255	2871304	-	AAC75787.1			tRNA pseudouridine(13) synthase	truD		b2745	1050	349	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2871301	2871780	-					ispF		b2746	480		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2871301	2871780	-	AAC75788.1			2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF		b2746	480	159	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2871780	2872490	-					ispD		b2747	711		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2871780	2872490	-	AAC75789.1			2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		b2747	711	236	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2872509	2872820	-					ftsB		b2748	312		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2872509	2872820	-	AAC75790.1			cell division protein FtsB	ftsB		b2748	312	103	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2873014	2873337	-					ygbE		b2749	324		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2873014	2873337	-	AAC75791.1			conserved inner membrane protein YgbE	ygbE		b2749	324	107	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2873387	2873992	-					cysC		b2750	606		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2873387	2873992	-	AAC75792.1			adenylyl-sulfate kinase	cysC		b2750	606	201	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2873992	2875419	-					cysN		b2751	1428		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2873992	2875419	-	AAC75793.1			sulfate adenylyltransferase subunit 1	cysN		b2751	1428	475	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2875421	2876329	-					cysD		b2752	909		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2875421	2876329	-	AAC75794.1			sulfate adenylyltransferase subunit 2	cysD		b2752	909	302	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2876581	2877618	+					iap		b2753	1038		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2876581	2877618	+	AAC75795.1			alkaline phosphatase isozyme conversion protein	iap		b2753	1038	345	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2878569	2878853	-					cas2		b2754	285		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2878569	2878853	-	AAC75796.2			CRISPR-associated endoribonuclease Cas2	cas2		b2754	285	94	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2878855	2879772	-					cas1		b2755	918		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2878855	2879772	-	AAC75797.1			multifunctional nuclease Cas1	cas1		b2755	918	305	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2879788	2880387	-					casE		b2756	600		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2879788	2880387	-	AAC75798.1			pre-CRISPR RNA endonuclease	casE		b2756	600	199	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2880374	2881048	-					casD		b2757	675		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2880374	2881048	-	AAC75799.2			type I-E CRISPR system Cascade subunit CasD	casD		b2757	675	224	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2881051	2882142	-					casC		b2758	1092		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2881051	2882142	-	AAC75800.1			type I-E CRISPR system Cascade subunit CasC	casC		b2758	1092	363	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2882155	2882637	-					casB		b2759	483		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2882155	2882637	-	AAC75801.1			type I-E CRISPR system Cascade subunit CasB	casB		b2759	483	160	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2882630	2884138	-					casA		b2760	1509		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2882630	2884138	-	AAC75802.1			type I-E CRISPR system Cascade subunit CasA	casA		b2760	1509	502	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2884553	2887219	-					cas3		b2761	2667		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2884553	2887219	-	AAC75803.1			CRISPR-associated endonuclease/helicase Cas3	cas3		b2761	2667	888	
gene	ncRNA	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2887353	2887408	+					sokX		b4701	56		
ncRNA	other	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2887353	2887408	+				small RNA SokX	sokX		b4701	56		
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2887578	2888312	-					cysH		b2762	735		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2887578	2888312	-	AAC75804.1			phosphoadenosine phosphosulfate reductase	cysH		b2762	735	244	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2888387	2890099	-					cysI		b2763	1713		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2888387	2890099	-	AAC75805.1			sulfite reductase, hemoprotein subunit	cysI		b2763	1713	570	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2890099	2891898	-					cysJ		b2764	1800		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2890099	2891898	-	AAC75806.1			sulfite reductase, flavoprotein subunit	cysJ		b2764	1800	599	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2892214	2892579	+					queD		b2765	366		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2892214	2892579	+	AAC75807.1			6-carboxy-5,6,7,8-tetrahydropterin synthase	queD		b2765	366	121	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2892657	2893928	+					ygcN		b2766	1272		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2892657	2893928	+	AAC75808.2			putative oxidoreductase with FAD/NAD(P)-binding domain	ygcN		b2766	1272	423	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2893919	2894179	+					ygcO		b2767	261		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2893919	2894179	+	AAC75809.2			putative 4Fe-4S cluster-containing protein	ygcO		b2767	261	86	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2894196	2894771	+					ygcP		b2768	576		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2894196	2894771	+	AAC75810.1			putative anti-terminator regulatory protein	ygcP		b2768	576	191	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2894919	2895779	-					ygcQ		b2769	861		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2894919	2895779	-	AAC75811.2			putative flavoprotein	ygcQ		b2769	861	286	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2895776	2896555	-					ygcR		b2770	780		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2895776	2896555	-	AAC75812.2			putative flavoprotein	ygcR		b2770	780	259	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2896533	2897870	-					ygcS		b2771	1338		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2896533	2897870	-	AAC75813.2			putative transporter YgcS	ygcS		b2771	1338	445	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2897964	2899418	-					ygcU		b4463	1455		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2897964	2899418	-	AAT48151.1			putative FAD-containing dehydrogenase	ygcU		b4463	1455	484	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2899488	2900273	-					ygcW		b2774	786		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2899488	2900273	-	AAC75816.2			putative deoxygluconate dehydrogenase	ygcW		b2774	786	261	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2900592	2901869	+					yqcE		b2775	1278		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2900592	2901869	+	AAC75817.1			putative transport protein YqcE	yqcE		b2775	1278	425	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2901896	2903374	+					ygcE		b2776	1479		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2901896	2903374	+	AAC75818.1			putative sugar kinase YgcE	ygcE		b2776	1479	492	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2904747	2905418	-					queE		b2777	672		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2904747	2905418	-	AAC75819.1			putative 7-carboxy-7-deazaguanine synthase QueE	queE		b2777	672	223	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2905557	2905697	+					yqcG		b4682	141		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2905557	2905697	+	ACO60004.1			cell envelope stress response protein YqcG	yqcG		b4682	141	46	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2905711	2906583	+					ygcG		b2778	873		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2905711	2906583	+	AAC75820.2			protein YgcG	ygcG		b2778	873	290	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2906643	2907941	-					eno		b2779	1299		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2906643	2907941	-	AAC75821.1			enolase	eno		b2779	1299	432	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2908029	2909666	-					pyrG		b2780	1638		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2908029	2909666	-	AAC75822.1			CTP synthetase	pyrG		b2780	1638	545	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2909894	2910685	-					mazG		b2781	792		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2909894	2910685	-	AAC75823.1			nucleoside triphosphate pyrophosphohydrolase	mazG		b2781	792	263	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2910756	2911091	-					mazF		b2782	336		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2910756	2911091	-	AAC75824.1			endoribonuclease toxin MazF	mazF		b2782	336	111	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2911091	2911339	-					mazE		b2783	249		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2911091	2911339	-	AAC75825.1			antitoxin of the MazF-MazE toxin-antitoxin system MazE	mazE		b2783	249	82	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2911417	2913651	-					relA		b2784	2235		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2911417	2913651	-	AAC75826.1			GDP/GTP pyrophosphokinase	relA		b2784	2235	744	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2913699	2915000	-					rlmD		b2785	1302		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2913699	2915000	-	AAC75827.1			23S rRNA m(5)U1939 methyltransferase	rlmD		b2785	1302	433	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2915057	2917813	+					barA		b2786	2757		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2915057	2917813	+	AAC75828.1			sensory histidine kinase BarA	barA		b2786	2757	918	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2918045	2919385	-					gudD		b2787	1341		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2918045	2919385	-	AAC75829.1			D-glucarate dehydratase	gudD		b2787	1341	446	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2919406	2920746	-					gudX		b2788	1341		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2919406	2920746	-	AAC75830.1			glucarate dehydratase-related protein	gudX		b2788	1341	446	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2920748	2922100	-					gudP		b2789	1353		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2920748	2922100	-	AAC75831.1			galactarate/glucarate/glycerate transporter GudP	gudP		b2789	1353	450	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2922535	2922984	-					yqcA		b2790	450		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2922535	2922984	-	AAC75832.1			putative flavodoxin YqcA	yqcA		b2790	450	149	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2923002	2923784	-					truC		b2791	783		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2923002	2923784	-	AAC75833.1			tRNA pseudouridine(65) synthase	truC		b2791	783	260	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2923784	2924113	-					yqcC		b2792	330		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2923784	2924113	-	AAC75834.1			DUF446 domain-containing protein YqcC	yqcC		b2792	330	109	
gene	ncRNA	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2924156	2924524	-					csrB		b4408	369		
ncRNA	other	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2924156	2924524	-				small regulatory RNA CsrB	csrB		b4408	369		
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2924735	2925280	-					syd		b2793	546		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2924735	2925280	-	AAC75835.1			SecY-interacting protein	syd		b2793	546	181	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2925348	2926196	+					queF		b2794	849		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2925348	2926196	+	AAC75836.1			7-cyano-7-deazaguanine reductase	queF		b2794	849	282	
gene	protein_coding	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2926308	2927672	+					ppnN		b2795	1365		
CDS	with_protein	GCA_000005845.2	Primary Assembly	chromosome		U00096.3	2926308	2927672	+	AAC75837.1			nucleotide 5'-monophosphate nucleosidase	ppnN		b2795	1365	454	
