# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1809510	1810370	+							Y75_RS09085	861		old_locus_tag=Y75_p1700
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1809510	1810370	+	WP_000267650.1	WP_000267650.1		fructosamine kinase family protein			Y75_RS09085	861	286	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1810411	1810947	-							Y75_RS09090	537		old_locus_tag=Y75_p1701
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1810411	1810947	-	WP_000222163.1	WP_000222163.1		YniB family protein			Y75_RS09090	537	178	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1811094	1811762	+					hxpB		Y75_RS09095	669		old_locus_tag=Y75_p1702
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1811094	1811762	+	WP_000106833.1	WP_000106833.1		hexitol phosphatase HxpB	hxpB		Y75_RS09095	669	222	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1811925	1812515	+							Y75_RS09100	591		old_locus_tag=Y75_p1703
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1811925	1812515	+	WP_001297653.1	WP_001297653.1		metal-dependent hydrolase			Y75_RS09100	591	196	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1812648	1814039	+					tcyP		Y75_RS09105	1392		old_locus_tag=Y75_p1704
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1812648	1814039	+	WP_001010696.1	WP_001010696.1		cystine/sulfocysteine:cation symporter	tcyP		Y75_RS09105	1392	463	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1814043	1814846	-							Y75_RS09110	804		old_locus_tag=Y75_p1705
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1814043	1814846	-	WP_001310874.1	WP_001310874.1		hypothetical protein			Y75_RS09110	804	267	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1815135	1815398	-					cedA		Y75_RS09115	264		old_locus_tag=Y75_p1706
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1815135	1815398	-	WP_001241561.1	WP_001241561.1		cell division activator CedA	cedA		Y75_RS09115	264	87	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1815581	1817842	+					katE		Y75_RS09120	2262		old_locus_tag=Y75_p1707
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1815581	1817842	+	WP_000077872.1	WP_000077872.1		catalase HPII	katE		Y75_RS09120	2262	753	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1818100	1818849	-					chbG		Y75_RS09125	750		old_locus_tag=Y75_p1708
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1818100	1818849	-	WP_000440471.1	WP_000440471.1		chitin disaccharide deacetylase	chbG		Y75_RS09125	750	249	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1818862	1820214	-					celF		Y75_RS09130	1353		old_locus_tag=Y75_p1709
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1818862	1820214	-	WP_000078765.1	WP_000078765.1		6-phospho-beta-glucosidase	celF		Y75_RS09130	1353	450	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1820319	1821161	-					chbR		Y75_RS09135	843		old_locus_tag=Y75_p1710
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1820319	1821161	-	WP_000983647.1	WP_000983647.1		transcriptional regulator ChbR	chbR		Y75_RS09135	843	280	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1821169	1821519	-					chbA		Y75_RS09140	351		old_locus_tag=Y75_p1711
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1821169	1821519	-	WP_000968919.1	WP_000968919.1		PTS N,N'-diacetylchitobiose transporter subunit IIA	chbA		Y75_RS09140	351	116	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1821570	1822928	-					chbC		Y75_RS09145	1359		old_locus_tag=Y75_p1712
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1821570	1822928	-	WP_000073041.1	WP_000073041.1		PTS N,N'-diacetylchitobiose transporter subunit IIC	chbC		Y75_RS09145	1359	452	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1823013	1823333	-					chbB		Y75_RS09150	321		old_locus_tag=Y75_p1713
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1823013	1823333	-	WP_000412169.1	WP_000412169.1		PTS N,N'-diacetylchitobiose transporter subunit IIB	chbB		Y75_RS09150	321	106	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1823632	1823970	-					osmE		Y75_RS09155	339		old_locus_tag=Y75_p1714
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1823632	1823970	-	WP_001039044.1	WP_001039044.1		osmotically-inducible lipoprotein OsmE	osmE		Y75_RS09155	339	112	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1824172	1824999	+					nadE		Y75_RS09160	828		old_locus_tag=Y75_p1715
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1824172	1824999	+	WP_000175026.1	WP_000175026.1		ammonia-dependent NAD(+) synthetase	nadE		Y75_RS09160	828	275	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1825229	1826116	+					cho		Y75_RS09170	888		old_locus_tag=Y75_p1716
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1825229	1826116	+	WP_000252397.1	WP_000252397.1		excinuclease Cho	cho		Y75_RS09170	888	295	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1826076	1826651	-					ves		Y75_RS09175	576		old_locus_tag=Y75_p1717
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1826076	1826651	-	WP_001300480.1	WP_001300480.1		environmental stress-induced protein Ves	ves		Y75_RS09175	576	191	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1826854	1827339	-					spy		Y75_RS09180	486		old_locus_tag=Y75_p1718
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1826854	1827339	-	WP_001228984.1	WP_001228984.1		ATP-independent periplasmic protein-refolding chaperone	spy		Y75_RS09180	486	161	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1827669	1828637	-					astE		Y75_RS09185	969		old_locus_tag=Y75_p1719
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1827669	1828637	-	WP_000368506.1	WP_000368506.1		succinylglutamate desuccinylase	astE		Y75_RS09185	969	322	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1828630	1829973	-					astB		Y75_RS09190	1344		old_locus_tag=Y75_p1720
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1828630	1829973	-	WP_000994973.1	WP_000994973.1		N-succinylarginine dihydrolase	astB		Y75_RS09190	1344	447	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1829970	1831448	-					astD		Y75_RS09195	1479		old_locus_tag=Y75_p1721
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1829970	1831448	-	WP_000177206.1	WP_000177206.1		succinylglutamate-semialdehyde dehydrogenase	astD		Y75_RS09195	1479	492	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1831445	1832479	-					astA		Y75_RS09200	1035		old_locus_tag=Y75_p1722
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1831445	1832479	-	WP_000989419.1	WP_000989419.1		arginine N-succinyltransferase	astA		Y75_RS09200	1035	344	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1832476	1833696	-					astC		Y75_RS09205	1221		old_locus_tag=Y75_p1723
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1832476	1833696	-	WP_000081983.1	WP_000081983.1		succinylornithine/acetylornithine transaminase	astC		Y75_RS09205	1221	406	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1834142	1834948	+					xthA		Y75_RS09210	807		old_locus_tag=Y75_p1724
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1834142	1834948	+	WP_000673918.1	WP_000673918.1		exodeoxyribonuclease III	xthA		Y75_RS09210	807	268	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1835115	1835825	+							Y75_RS09215	711		old_locus_tag=Y75_p1725
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1835115	1835825	+	WP_001300395.1	WP_001300395.1		TVP38/TMEM64 family protein			Y75_RS09215	711	236	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1835830	1836507	+					ydjY		Y75_RS09220	678		old_locus_tag=Y75_p1726
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1835830	1836507	+	WP_000939212.1	WP_000939212.1		protein YdjY	ydjY		Y75_RS09220	678	225	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1836522	1837229	+							Y75_RS09225	708		old_locus_tag=Y75_p1727
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1836522	1837229	+	WP_000980098.1	WP_000980098.1		TVP38/TMEM64 family protein			Y75_RS09225	708	235	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1837229	1837777	+							Y75_RS09230	549		old_locus_tag=Y75_p1728
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1837229	1837777	+	WP_000524097.1	WP_000524097.1		carboxymuconolactone decarboxylase family protein			Y75_RS09230	549	182	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1837787	1838953	+							Y75_RS09235	1167		old_locus_tag=Y75_p1729
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1837787	1838953	+	WP_001215339.1	WP_001215339.1		ABC transporter substrate-binding protein			Y75_RS09235	1167	388	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1838926	1840461	+							Y75_RS09240	1536		old_locus_tag=Y75_p1730
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1838926	1840461	+	WP_000224958.1	WP_000224958.1		ABC transporter permease subunit			Y75_RS09240	1536	511	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1840461	1841114	+							Y75_RS09245	654		old_locus_tag=Y75_p1731
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1840461	1841114	+	WP_001300558.1	WP_001300558.1		ATP-binding cassette domain-containing protein			Y75_RS09245	654	217	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1841181	1842488	+					ynjE		Y75_RS09250	1308		old_locus_tag=Y75_p1732
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1841181	1842488	+	WP_001350515.1	WP_001350515.1		thiosulfate sulfurtransferase YnjE	ynjE		Y75_RS09250	1308	435	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1842497	1843117	-							Y75_RS09255	621		old_locus_tag=Y75_p1733
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1842497	1843117	-	WP_001295484.1	WP_001295484.1		CDP-alcohol phosphatidyltransferase family protein			Y75_RS09255	621	206	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1843204	1843611	+					nudG		Y75_RS09260	408		old_locus_tag=Y75_p1734
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1843204	1843611	+	WP_000781888.1	WP_000781888.1		CTP pyrophosphohydrolase	nudG		Y75_RS09260	408	135	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1843577	1843849	-							Y75_RS09265	273		old_locus_tag=Y75_p1735
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1843577	1843849	-	WP_000085240.1	WP_000085240.1		YnjH family protein			Y75_RS09265	273	90	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1844085	1845428	+					gdhA		Y75_RS09270	1344		old_locus_tag=Y75_p1736
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1844085	1845428	+	WP_000373021.1	WP_000373021.1		NADP-specific glutamate dehydrogenase	gdhA		Y75_RS09270	1344	447	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1845545	1846585	-							Y75_RS09275	1041		old_locus_tag=Y75_p1737
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1845545	1846585	-	WP_000756910.1	WP_000756910.1		DUF1266 domain-containing protein			Y75_RS09275	1041	346	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1846713	1848674	-					topB		Y75_RS09280	1962		old_locus_tag=Y75_p1738
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1846713	1848674	-	WP_001235800.1	WP_001235800.1		DNA topoisomerase III	topB		Y75_RS09280	1962	653	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1848679	1849722	-					selD		Y75_RS09285	1044		old_locus_tag=Y75_p1739
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1848679	1849722	-	WP_001295485.1	WP_001295485.1		selenide,water dikinase SelD	selD		Y75_RS09285	1044	347	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1849839	1850390	-							Y75_RS09295	552		old_locus_tag=Y75_p1740
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1849839	1850390	-	WP_000339283.1	WP_000339283.1		NAD(P)H nitroreductase			Y75_RS09295	552	183	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1850551	1852407	+					sppA		Y75_RS09305	1857		old_locus_tag=Y75_p1741
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1850551	1852407	+	WP_001259810.1	WP_001259810.1		signal peptide peptidase SppA	sppA		Y75_RS09305	1857	618	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1852574	1853590	+					ansA		Y75_RS09310	1017		old_locus_tag=Y75_p1742
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1852574	1853590	+	WP_001170162.1	WP_001170162.1		asparaginase	ansA		Y75_RS09310	1017	338	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1853601	1854242	+							Y75_RS09315	642		old_locus_tag=Y75_p1743
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1853601	1854242	+	WP_001135066.1	WP_001135066.1		bifunctional pyrazinamidase/nicotinamidase			Y75_RS09315	642	213	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1854335	1855693	-							Y75_RS09320	1359		old_locus_tag=Y75_p1744
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1854335	1855693	-	WP_000438807.1	WP_000438807.1		MFS transporter			Y75_RS09320	1359	452	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1855810	1856568	-							Y75_RS09325	759		old_locus_tag=Y75_p1745
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1855810	1856568	-	WP_000719096.1	WP_000719096.1		DeoR/GlpR transcriptional regulator			Y75_RS09325	759	252	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1856705	1857685	-					ydjG		Y75_RS09330	981		old_locus_tag=Y75_p1746
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1856705	1857685	-	WP_000723710.1	WP_000723710.1		NADH-dependent methylglyoxal reductase	ydjG		Y75_RS09330	981	326	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1857695	1858642	-							Y75_RS09335	948		old_locus_tag=Y75_p1747
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1857695	1858642	-	WP_000369231.1	WP_000369231.1		carbohydrate kinase family protein			Y75_RS09335	948	315	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1858647	1859483	-							Y75_RS09340	837		old_locus_tag=Y75_p1748
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1858647	1859483	-	WP_000878893.1	WP_000878893.1		ketose-bisphosphate aldolase			Y75_RS09340	837	278	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1859504	1860547	-							Y75_RS09345	1044		old_locus_tag=Y75_p1749
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1859504	1860547	-	WP_000798110.1	WP_000798110.1		NAD(P)-dependent alcohol dehydrogenase			Y75_RS09345	1044	347	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1860564	1861943	-							Y75_RS09350	1380		old_locus_tag=Y75_p1750
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1860564	1861943	-	WP_000435292.1	WP_000435292.1		MFS transporter			Y75_RS09350	1380	459	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1861970	1863046	-							Y75_RS09355	1077		old_locus_tag=Y75_p1751
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1861970	1863046	-	WP_000645221.1	WP_000645221.1		zinc-binding dehydrogenase			Y75_RS09355	1077	358	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1863416	1863688	-							Y75_RS09360	273		old_locus_tag=Y75_p1752
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1863416	1863688	-	WP_001300415.1	WP_001300415.1		YeaC family protein			Y75_RS09360	273	90	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1863730	1864143	-					msrB		Y75_RS09365	414		old_locus_tag=Y75_p1753
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1863730	1864143	-	WP_001284618.1	WP_001284618.1		peptide-methionine (R)-S-oxide reductase MsrB	msrB		Y75_RS09365	414	137	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1864485	1865480	+					gapA		Y75_RS09370	996		old_locus_tag=Y75_p1754
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1864485	1865480	+	WP_000153502.1	WP_000153502.1		glyceraldehyde-3-phosphate dehydrogenase	gapA		Y75_RS09370	996	331	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1865564	1866448	+							Y75_RS09375	885		old_locus_tag=Y75_p1755
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1865564	1866448	+	WP_001335909.1	WP_001335909.1		D-hexose-6-phosphate mutarotase			Y75_RS09375	885	294	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1866496	1867350	-					yeaE		Y75_RS09380	855		old_locus_tag=Y75_p1756
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1866496	1867350	-	WP_001186371.1	WP_001186371.1		methylglyoxal reductase YeaE	yeaE		Y75_RS09380	855	284	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1867440	1868186	-					mipA		Y75_RS09385	747		old_locus_tag=Y75_p1757
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1867440	1868186	-	WP_000163771.1	WP_000163771.1		scaffolding protein MipA	mipA		Y75_RS09385	747	248	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1868622	1870556	+					yeaG		Y75_RS09390	1935		old_locus_tag=Y75_p1758
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1868622	1870556	+	WP_001019882.1	WP_001019882.1		protein kinase YeaG	yeaG		Y75_RS09390	1935	644	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1870669	1871952	+							Y75_RS09395	1284		old_locus_tag=Y75_p1759
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1870669	1871952	+	WP_000219687.1	WP_000219687.1		YeaH/YhbH family protein			Y75_RS09395	1284	427	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1872099	1873574	+							Y75_RS09400	1476		old_locus_tag=Y75_p1760
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1872099	1873574	+	WP_000616433.1	WP_000616433.1		GGDEF domain-containing protein			Y75_RS09400	1476	491	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1873755	1875245	+							Y75_RS09405	1491		old_locus_tag=Y75_p1761
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1873755	1875245	+	WP_000766132.1	WP_000766132.1		GGDEF domain-containing protein			Y75_RS09405	1491	496	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1875288	1875791	+					yeaK		Y75_RS09410	504		old_locus_tag=Y75_p1762
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1875288	1875791	+	WP_000138043.1	WP_000138043.1		mischarged aminoacyl-tRNA deacylase	yeaK		Y75_RS09410	504	167	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1875792	1875896	-							Y75_RS09415	105		old_locus_tag=Y75_p1763
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1875792	1875896	-	WP_000999630.1	WP_000999630.1		hypothetical protein			Y75_RS09415	105	34	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1876066	1876512	+							Y75_RS09420	447		old_locus_tag=Y75_p1764
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1876066	1876512	+	WP_000460707.1	WP_000460707.1		DUF441 domain-containing protein			Y75_RS09420	447	148	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1876469	1877290	-					nimR		Y75_RS09425	822		old_locus_tag=Y75_p1765
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1876469	1877290	-	WP_000972248.1	WP_000972248.1		DNA-binding transcriptional regulator NimR	nimR		Y75_RS09425	822	273	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1877387	1878568	+					nimT		Y75_RS09430	1182		old_locus_tag=Y75_p1766
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1877387	1878568	+	WP_000128491.1	WP_000128491.1		2-nitroimidazole transporter	nimT		Y75_RS09430	1182	393	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1878623	1878970	+							Y75_RS09435	348		old_locus_tag=Y75_p1767
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1878623	1878970	+	WP_001326526.1	WP_001326526.1		DUF488 domain-containing protein			Y75_RS09435	348	115	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1878992	1879246	-					yoaF		Y75_RS09440	255		old_locus_tag=Y75_p1768
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1878992	1879246	-	WP_000691930.1	WP_000691930.1		DUF333 domain-containing lipoprotein YoaF	yoaF		Y75_RS09440	255	84	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1879429	1880454	+					dgcP		Y75_RS09445	1026		old_locus_tag=Y75_p1769
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1879429	1880454	+	WP_001310896.1	WP_001310896.1		diguanylate cyclase DgcP	dgcP		Y75_RS09445	1026	341	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1880487	1880585	+					yoaK		Y75_RS09450	99		
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1880487	1880585	+	WP_001219350.1	WP_001219350.1		YoaK family small membrane protein	yoaK		Y75_RS09450	99	32	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1880588	1880662	+					yoaJ		Y75_RS23740	75		
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1880588	1880662	+	WP_001386836.1	WP_001386836.1		protein YoaJ	yoaJ		Y75_RS23740	75	24	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1880721	1880969	-							Y75_RS09455	249		old_locus_tag=Y75_p1770
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1880721	1880969	-	WP_000512153.1	WP_000512153.1		GlsB/YeaQ/YmgE family stress response membrane protein			Y75_RS09455	249	82	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1881117	1881299	-							Y75_RS09460	183		old_locus_tag=Y75_p1771
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1881117	1881299	-	WP_000513737.1	WP_000513737.1		DUF1869 domain-containing protein			Y75_RS09460	183	60	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1881303	1881662	-					yeaR		Y75_RS09465	360		old_locus_tag=Y75_p1772
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1881303	1881662	-	WP_000939317.1	WP_000939317.1		DUF1971 domain-containing protein	yeaR		Y75_RS09465	360	119	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1881835	1882473	-					leuE		Y75_RS09470	639		old_locus_tag=Y75_p1773
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1881835	1882473	-	WP_000457206.1	WP_000457206.1		leucine efflux protein LeuE	leuE		Y75_RS09470	639	212	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1882600	1883523	-					dmlR		Y75_RS09475	924		old_locus_tag=Y75_p1774
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1882600	1883523	-	WP_001061575.1	WP_001061575.1		DNA-binding transcriptional regulator DmlR	dmlR		Y75_RS09475	924	307	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	1883626	1884711	+					dmlA		Y75_RS09480	1086		old_locus_tag=Y75_p1775
