# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2005123	2005566	-					wzb		HO397_09940	444		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2005123	2005566	-	QJZ04349.1			low molecular weight protein-tyrosine-phosphatase Wzb	wzb		HO397_09940	444	147	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2005572	2006711	-					wza		HO397_09945	1140		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2005572	2006711	-	QJZ04350.1			polysaccharide export protein Wza	wza		HO397_09945	1140	379	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2007370	2008953	+							HO397_09950	1584		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2007370	2008953	+	QJZ04351.1			TerC family protein			HO397_09950	1584	527	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2009227	2011080	-					asmA		HO397_09955	1854		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2009227	2011080	-	QJZ04352.1			outer membrane assembly protein AsmA	asmA		HO397_09955	1854	617	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2011102	2011683	-					dcd		HO397_09960	582		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2011102	2011683	-	QJZ04353.1			dCTP deaminase	dcd		HO397_09960	582	193	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2011775	2012416	-					udk		HO397_09965	642		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2011775	2012416	-	QJZ04354.1			uridine kinase	udk		HO397_09965	642	213	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2012734	2016051	+							HO397_09970	3318		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2012734	2016051	+	QJZ04355.1			diguanylate cyclase			HO397_09970	3318	1105	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2016152	2017000	-					alkA		HO397_09975	849		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2016152	2017000	-	QJZ04356.1			DNA-3-methyladenine glycosylase 2	alkA		HO397_09975	849	282	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2017134	2018486	+					yegD		HO397_09980	1353		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2017134	2018486	+	QJZ04357.1			molecular chaperone	yegD		HO397_09980	1353	450	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2018499	2020439	-					yegI		HO397_09985	1941		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2018499	2020439	-	QJZ04358.1			protein kinase YegI	yegI		HO397_09985	1941	646	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2020436	2021197	-							HO397_09990	762		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2020436	2021197	-	QJZ04359.1			protein phosphatase 2C domain-containing protein			HO397_09990	762	253	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2021194	2021853	-							HO397_09995	660		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2021194	2021853	-	QJZ04360.1			VWA domain-containing protein			HO397_09995	660	219	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2022074	2022133	-					ibsA		HO397_10000	60		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2022074	2022133	-	QJZ06588.1			type I toxin-antitoxin system toxin IbsA	ibsA		HO397_10000	60	19	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2022407	2022463	-							HO397_10005	57		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2022407	2022463	-	QJZ06589.1			type I toxin-antitoxin system Ibs family toxin			HO397_10005	57	18	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2022735	2022791	-							HO397_10010	57		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2022735	2022791	-	QJZ06590.1			type I toxin-antitoxin system Ibs family toxin			HO397_10010	57	18	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2023063	2023119	-							HO397_10015	57		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2023063	2023119	-	QJZ06591.1			type I toxin-antitoxin system Ibs family toxin			HO397_10015	57	18	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2023398	2024645	+					mdtA		HO397_10020	1248		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2023398	2024645	+	QJZ04361.1			multidrug efflux RND transporter subunit MdtA	mdtA		HO397_10020	1248	415	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2024645	2027767	+					mdtB		HO397_10025	3123		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2024645	2027767	+	QJZ04362.1			multidrug efflux RND transporter permease subunit MdtB	mdtB		HO397_10025	3123	1040	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2027768	2030845	+					mdtC		HO397_10030	3078		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2027768	2030845	+	QJZ04363.1			multidrug efflux RND transporter permease subunit MdtC	mdtC		HO397_10030	3078	1025	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2030846	2032261	+							HO397_10035	1416		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2030846	2032261	+	QJZ04364.1			MFS transporter			HO397_10035	1416	471	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2032258	2033661	+					baeS		HO397_10040	1404		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2032258	2033661	+	QJZ04365.1			two-component system sensor histidine kinase BaeS	baeS		HO397_10040	1404	467	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2033658	2034380	+					baeR		HO397_10045	723		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2033658	2034380	+	QJZ04366.1			two-component system response regulator BaeR	baeR		HO397_10045	723	240	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2034571	2034903	+							HO397_10050	333		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2034571	2034903	+	QJZ04367.1			YegP family protein			HO397_10050	333	110	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2035049	2036410	+							HO397_10055	1362		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2035049	2036410	+	QJZ04368.1			tRNA 5-hydroxyuridine modification protein YegQ			HO397_10055	1362	453	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2036741	2037058	-							HO397_10060	318		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2036741	2037058	-	QJZ04369.1			hypothetical protein			HO397_10060	318	105	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2037463	2038362	+					yegS		HO397_10065	900		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2037463	2038362	+	QJZ04370.1			lipid kinase YegS	yegS		HO397_10065	900	299	
gene	pseudogene	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2038444	2038992	-							HO397_10070	549		pseudo
CDS	without_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2038444	2038992	-				DeoR/GlpR transcriptional regulator			HO397_10070	549		pseudo
gene	pseudogene	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2039048	2039745	+							HO397_10075	698		pseudo
CDS	without_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2039048	2039745	+				IS1-like element IS1A family transposase			HO397_10075	698		pseudo
gene	pseudogene	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2039760	2039999	-							HO397_10080	240		pseudo
CDS	without_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2039760	2039999	-				DeoR/GlpR transcriptional regulator			HO397_10080	240		pseudo
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2040099	2041139	-					gatD		HO397_10085	1041		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2040099	2041139	-	QJZ04371.1			galactitol-1-phosphate 5-dehydrogenase	gatD		HO397_10085	1041	346	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2041187	2042542	-							HO397_10090	1356		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2041187	2042542	-	QJZ04372.1			galactitol permease IIC component			HO397_10090	1356	451	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2042546	2042830	-					gatB		HO397_10095	285		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2042546	2042830	-	QJZ04373.1			PTS galactitol transporter subunit IIB	gatB		HO397_10095	285	94	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2042861	2043313	-					gatA		HO397_10100	453		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2042861	2043313	-	QJZ04374.1			PTS galactitol transporter subunit IIA	gatA		HO397_10100	453	150	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2043323	2044585	-					gatZ		HO397_10105	1263		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2043323	2044585	-	QJZ04375.1			tagatose-bisphosphate aldolase subunit GatZ	gatZ		HO397_10105	1263	420	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2044614	2045468	-					gatY		HO397_10110	855		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2044614	2045468	-	QJZ06592.1			tagatose-bisphosphate aldolase subunit GatY	gatY		HO397_10110	855	284	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2045768	2046820	-					fbaB		HO397_10115	1053		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2045768	2046820	-	QJZ04376.1			class I fructose-bisphosphate aldolase	fbaB		HO397_10115	1053	350	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2047077	2048354	+							HO397_10120	1278		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2047077	2048354	+	QJZ04377.1			MFS transporter			HO397_10120	1278	425	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2048351	2049355	+							HO397_10125	1005		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2048351	2049355	+	QJZ04378.1			ADP-ribosylglycohydrolase family protein			HO397_10125	1005	334	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2049352	2050317	+							HO397_10130	966		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2049352	2050317	+	QJZ04379.1			sugar kinase			HO397_10130	966	321	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2050291	2051037	-							HO397_10135	747		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2050291	2051037	-	QJZ04380.1			GntR family transcriptional regulator			HO397_10135	747	248	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2051089	2051907	-							HO397_10140	819		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2051089	2051907	-	QJZ04381.1			glycoside hydrolase family 25 protein			HO397_10140	819	272	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2051972	2052772	-					thiD		HO397_10145	801		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2051972	2052772	-	QJZ04382.1			bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD		HO397_10145	801	266	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2052769	2053557	-					thiM		HO397_10150	789		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2052769	2053557	-	QJZ04383.1			hydroxyethylthiazole kinase	thiM		HO397_10150	789	262	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2053886	2054125	+							HO397_10155	240		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2053886	2054125	+	QJZ06593.1			transcription factor			HO397_10155	240	79	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2054172	2054603	+							HO397_10160	432		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2054172	2054603	+	QJZ04384.1			hypothetical protein			HO397_10160	432	143	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2054707	2055372	-							HO397_10165	666		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2054707	2055372	-	QJZ04385.1			helix-turn-helix domain-containing protein			HO397_10165	666	221	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2055332	2055496	-							HO397_10170	165		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2055332	2055496	-	QJZ04386.1			hypothetical protein			HO397_10170	165	54	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2055566	2055829	-							HO397_10175	264		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2055566	2055829	-	QJZ04387.1			hypothetical protein			HO397_10175	264	87	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2056746	2056940	-							HO397_10180	195		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2056746	2056940	-	QJZ04388.1			hypothetical protein			HO397_10180	195	64	
gene	pseudogene	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2057206	2057903	-							HO397_10185	698		pseudo
CDS	without_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2057206	2057903	-				IS1-like element IS1A family transposase			HO397_10185	698		pseudo
gene	pseudogene	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2057959	2058120	-							HO397_10190	162		pseudo
CDS	without_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2057959	2058120	-				DUF2574 family protein			HO397_10190	162		pseudo
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2058383	2059492	-					apbC		HO397_10195	1110		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2058383	2059492	-	QJZ04389.1			iron-sulfur cluster carrier protein ApbC	apbC		HO397_10195	1110	369	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2059624	2061657	+					metG		HO397_10200	2034		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2059624	2061657	+	QJZ06594.1			methionine--tRNA ligase	metG		HO397_10200	2034	677	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2061798	2065592	+							HO397_10205	3795		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2061798	2065592	+	QJZ04390.1			WGR and DUF4132 domain-containing protein			HO397_10205	3795	1264	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2065602	2069234	+							HO397_10210	3633		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2065602	2069234	+	QJZ04391.1			DUF4132 domain-containing protein			HO397_10210	3633	1210	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2069295	2069612	+							HO397_10215	318		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2069295	2069612	+	QJZ04392.1			hypothetical protein			HO397_10215	318	105	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2069919	2071007	+							HO397_10220	1089		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2069919	2071007	+	QJZ04393.1			MoxR family ATPase			HO397_10220	1089	362	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2071018	2073297	+							HO397_10225	2280		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2071018	2073297	+	QJZ04394.1			hypothetical protein			HO397_10225	2280	759	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2073290	2074426	+							HO397_10230	1137		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2073290	2074426	+	QJZ04395.1			VWA domain-containing protein			HO397_10230	1137	378	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2074423	2076423	+							HO397_10235	2001		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2074423	2076423	+	QJZ04396.1			hypothetical protein			HO397_10235	2001	666	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2076548	2077009	+							HO397_10240	462		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2076548	2077009	+	QJZ04397.1			YehR family lipoprotein			HO397_10240	462	153	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2077050	2077520	-							HO397_10245	471		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2077050	2077520	-	QJZ04398.1			DUF1456 family protein			HO397_10245	471	156	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2077567	2078286	-					yehT		HO397_10250	720		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2077567	2078286	-	QJZ04399.1			two-component system response regulator BtsR	yehT		HO397_10250	720	239	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2078283	2079968	-					btsS		HO397_10255	1686		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2078283	2079968	-	QJZ04400.1			two-component regulatory system sensor histidine kinase BtsS	btsS		HO397_10255	1686	561	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2080190	2080921	+					mlrA		HO397_10260	732		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2080190	2080921	+	QJZ04401.1			HTH-type transcriptional regulator MlrA	mlrA		HO397_10260	732	243	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2080981	2081088	+							HO397_10265	108		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2080981	2081088	+	QJZ04402.1			protein YohO			HO397_10265	108	35	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2081069	2081800	-					yehW		HO397_10270	732		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2081069	2081800	-	QJZ04403.1			glycine betaine ABC transporter permease YehW	yehW		HO397_10270	732	243	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2081805	2082731	-					yehX		HO397_10275	927		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2081805	2082731	-	QJZ04404.1			glycine betaine ABC transporter ATP binding protein YehX	yehX		HO397_10275	927	308	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2082724	2083881	-					yehY		HO397_10280	1158		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2082724	2083881	-	QJZ04405.1			glycine betaine ABC transporter permease YehY	yehY		HO397_10280	1158	385	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2083888	2084805	-					osmF		HO397_10285	918		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2083888	2084805	-	QJZ04406.1			glycine betaine ABC transporter substrate-binding protein OsmF	osmF		HO397_10285	918	305	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2085057	2087354	-					bglX		HO397_10290	2298		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2085057	2087354	-	QJZ04407.1			beta-glucosidase BglX	bglX		HO397_10290	2298	765	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2087550	2089265	+					dld		HO397_10295	1716		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2087550	2089265	+	QJZ04408.1			D-lactate dehydrogenase	dld		HO397_10295	1716	571	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2089303	2090235	-					pbpG		HO397_10300	933		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2089303	2090235	-	QJZ04409.1			D-alanyl-D-alanine endopeptidase	pbpG		HO397_10300	933	310	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2090409	2090996	-							HO397_10305	588		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2090409	2090996	-	QJZ04410.1			YIP1 family protein			HO397_10305	588	195	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2091166	2091744	+							HO397_10310	579		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2091166	2091744	+	QJZ04411.1			DedA family protein			HO397_10310	579	192	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2091874	2092635	-							HO397_10315	762		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2091874	2092635	-	QJZ04412.1			SDR family oxidoreductase			HO397_10315	762	253	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2092688	2094214	-					mdtQ		HO397_10320	1527		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2092688	2094214	-	QJZ04413.1			multidrug resistance outer membrane protein MdtQ	mdtQ		HO397_10320	1527	508	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2094348	2094431	+					yohP		HO397_10325	84		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2094348	2094431	+	QJZ06595.1			protein YohP	yohP		HO397_10325	84	27	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2094804	2095751	-					dusC		HO397_10330	948		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2094804	2095751	-	QJZ04414.1			tRNA dihydrouridine(16) synthase DusC	dusC		HO397_10330	948	315	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2095989	2096387	+							HO397_10335	399		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2095989	2096387	+	QJZ04415.1			CidA/LrgA family protein			HO397_10335	399	132	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2096384	2097079	+							HO397_10340	696		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2096384	2097079	+	QJZ04416.1			CidB/LrgB family autolysis modulator			HO397_10340	696	231	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2097209	2098093	+					cdd		HO397_10345	885		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2097209	2098093	+	QJZ04417.1			cytidine deaminase	cdd		HO397_10345	885	294	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2098243	2098962	+					sanA		HO397_10350	720		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2098243	2098962	+	QJZ04418.1			outer membrane permeability protein SanA	sanA		HO397_10350	720	239	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2098965	2099204	+							HO397_10355	240		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2098965	2099204	+	QJZ04419.1			DUF2542 family protein			HO397_10355	240	79	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2099398	2100636	+					preT		HO397_10360	1239		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2099398	2100636	+	QJZ04420.1			NAD-dependent dihydropyrimidine dehydrogenase subunit PreT	preT		HO397_10360	1239	412	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2100630	2101865	+					preA		HO397_10365	1236		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2100630	2101865	+	QJZ04421.1			NAD-dependent dihydropyrimidine dehydrogenase subunit PreA	preA		HO397_10365	1236	411	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2102108	2103118	-					mglC		HO397_10370	1011		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2102108	2103118	-	QJZ04422.1			galactose/methyl galactoside ABC transporter permease MglC	mglC		HO397_10370	1011	336	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2103134	2104654	-					mglA		HO397_10375	1521		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2103134	2104654	-	QJZ04423.1			galactose/methyl galactoside ABC transporter ATP-binding protein MglA	mglA		HO397_10375	1521	506	
gene	pseudogene	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2104715	2105708	-					mglB		HO397_10380	994		pseudo
CDS	without_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2104715	2105708	-				galactose/glucose ABC transporter substrate-binding protein MglB	mglB		HO397_10380	994		pseudo
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2105988	2107028	-					galS		HO397_10385	1041		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2105988	2107028	-	QJZ04424.1			HTH-type transcriptional regulator GalS	galS		HO397_10385	1041	346	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2107170	2108327	-							HO397_10390	1158		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2107170	2108327	-	QJZ04425.1			DUF418 family protein			HO397_10390	1158	385	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2108344	2109012	-					folE		HO397_10395	669		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2108344	2109012	-	QJZ04426.1			GTP cyclohydrolase I FolE	folE		HO397_10395	669	222	
gene	pseudogene	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2109270	2110105	+					yeiG		HO397_10400	836		pseudo
CDS	without_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	2109270	2110105	+				S-formylglutathione hydrolase	yeiG		HO397_10400	836		pseudo
