# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1856273	1856686	-	AIN32215.1			methionine sulfoxide reductase B	msrB		BW25113_1778	414	137	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1857028	1858023	+					gapA		BW25113_1779	996		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1857028	1858023	+	AIN32216.1			glyceraldehyde-3-phosphate dehydrogenase A	gapA		BW25113_1779	996	331	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1858107	1858991	+					yeaD		BW25113_1780	885		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1858107	1858991	+	AIN32217.1			D-hexose-6-phosphate epimerase-like protein	yeaD		BW25113_1780	885	294	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1859039	1859893	-					yeaE		BW25113_1781	855		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1859039	1859893	-	AIN32218.1			aldo-keto reductase, methylglyoxal to acetol, NADPH-dependent	yeaE		BW25113_1781	855	284	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1859983	1860729	-					mipA		BW25113_1782	747		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1859983	1860729	-	AIN32219.1			scaffolding protein for murein synthesizing machinery	mipA		BW25113_1782	747	248	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1861165	1863099	+					yeaG		BW25113_1783	1935		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1861165	1863099	+	AIN32220.1			protein kinase, endogenous substrate unidentified; autokinase	yeaG		BW25113_1783	1935	644	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1863212	1864495	+					yeaH		BW25113_1784	1284		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1863212	1864495	+	AIN32221.1			UPF0229 family protein	yeaH		BW25113_1784	1284	427	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1864642	1866117	+					yeaI		BW25113_1785	1476		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1864642	1866117	+	AIN32222.1			putative membrane-anchored diguanylate cyclase	yeaI		BW25113_1785	1476	491	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1866298	1867788	+					yeaJ		BW25113_1786	1491		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1866298	1867788	+	AIN32223.1			putative diguanylate cyclase	yeaJ		BW25113_1786	1491	496	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1867831	1868334	+					yeaK		BW25113_1787	504		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1867831	1868334	+	AIN32224.1			aminoacyl-tRNA editing domain protein	yeaK		BW25113_1787	504	167	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1868335	1868439	-					yoaI		BW25113_1788	105		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1868335	1868439	-	AIN32225.1			uncharacterized protein	yoaI		BW25113_1788	105	34	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1868609	1869055	+					yeaL		BW25113_1789	447		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1868609	1869055	+	AIN32226.1			UPF0756 family putative inner membrane protein	yeaL		BW25113_1789	447	148	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1869012	1869833	-					yeaM		BW25113_1790	822		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1869012	1869833	-	AIN32227.1			putative DNA-binding transcriptional regulator	yeaM		BW25113_1790	822	273	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1869930	1871111	+					yeaN		BW25113_1791	1182		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1869930	1871111	+	AIN32228.1			putative transporter	yeaN		BW25113_1791	1182	393	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1871166	1871513	+					yeaO		BW25113_1792	348		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1871166	1871513	+	AIN32229.1			DUF488 family protein	yeaO		BW25113_1792	348	115	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1871535	1871789	-					yoaF		BW25113_1793	255		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1871535	1871789	-	AIN32230.1			DUF333 family outer membrane lipoprotein	yoaF		BW25113_1793	255	84	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1871972	1872997	+					yeaP		BW25113_1794	1026		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1871972	1872997	+	AIN32231.1			diguanylate cyclase	yeaP		BW25113_1794	1026	341	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1873030	1873128	+					yoaK		BW25113_4676	99		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1873030	1873128	+	AIN32232.1			inner membrane-associated protein	yoaK		BW25113_4676	99	32	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1873131	1873205	+					yoaJ		BW25113_4675	75		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1873131	1873205	+	AIN32233.1			inner membrane-associated protein	yoaJ		BW25113_4675	75	24	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1873264	1873512	-					yeaQ		BW25113_1795	249		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1873264	1873512	-	AIN32234.1			UPF0410 family protein	yeaQ		BW25113_1795	249	82	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1873660	1873842	-					yoaG		BW25113_1796	183		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1873660	1873842	-	AIN32235.1			uncharacterized protein	yoaG		BW25113_1796	183	60	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1873846	1874205	-					yeaR		BW25113_1797	360		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1873846	1874205	-	AIN32236.1			DUF1971 family protein, nitrate-inducible	yeaR		BW25113_1797	360	119	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1874378	1875016	-					leuE		BW25113_1798	639		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1874378	1875016	-	AIN32237.1			leucine efflux protein	leuE		BW25113_1798	639	212	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1875143	1876066	-					dmlR		BW25113_1799	924		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1875143	1876066	-	AIN32238.1			transcriptional activator of dmlA	dmlR		BW25113_1799	924	307	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1876169	1877254	+					dmlA		BW25113_1800	1086		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1876169	1877254	+	AIN32239.1			D-malate oxidase, NAD-dependent; putative tartrate dehydrogenase	dmlA		BW25113_1800	1086	361	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1877445	1878890	+					yeaV		BW25113_1801	1446		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1877445	1878890	+	AIN32240.1			putative transporter	yeaV		BW25113_1801	1446	481	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1878922	1880046	+					yeaW		BW25113_1802	1125		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1878922	1880046	+	AIN32241.1			putative YeaWX dioxygenase alpha subunit; 2Fe-2S cluster	yeaW		BW25113_1802	1125	374	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1880102	1881067	+					yeaX		BW25113_1803	966		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1880102	1881067	+	AIN32242.1			putative YeaWX dioxygenase beta subunit, reductase component	yeaX		BW25113_1803	966	321	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1881121	1882248	-					rnd		BW25113_1804	1128		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1881121	1882248	-	AIN32243.1			ribonuclease D	rnd		BW25113_1804	1128	375	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1882318	1884003	-					fadD		BW25113_1805	1686		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1882318	1884003	-	AIN32244.1			acyl-CoA synthetase (long-chain-fatty-acid--CoA ligase)	fadD		BW25113_1805	1686	561	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1884208	1884789	-					yeaY		BW25113_1806	582		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1884208	1884789	-	AIN32245.1			Slp family lipoprotein, RpoE-regulated	yeaY		BW25113_1806	582	193	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1884829	1885524	-					tsaB		BW25113_1807	696		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1884829	1885524	-	AIN32246.1			tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein; binding partner and protease for TsaD	tsaB		BW25113_1807	696	231	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1885582	1887492	-					yoaA		BW25113_1808	1911		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1885582	1887492	-	AIN32247.1			putative ATP-dependent helicase, DinG family	yoaA		BW25113_1808	1911	636	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1887624	1887968	+					yoaB		BW25113_1809	345		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1887624	1887968	+	AIN32248.1			putative reactive intermediate deaminase	yoaB		BW25113_1809	345	114	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1888390	1888689	+					yoaC		BW25113_1810	300		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1888390	1888689	+	AIN32249.1			DUF1889 family protein	yoaC		BW25113_1810	300	99	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1888809	1888988	-					yoaH		BW25113_1811	180		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1888809	1888988	-	AIN32250.1			UPF0181 family protein	yoaH		BW25113_1811	180	59	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1889062	1890423	+					pabB		BW25113_1812	1362		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1889062	1890423	+	AIN32251.1			aminodeoxychorismate synthase, subunit I	pabB		BW25113_1812	1362	453	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1890427	1891005	+					nudL		BW25113_1813	579		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1890427	1891005	+	AIN32252.1			putative CoA pyrophosphohydrolase, weak 3-phosphohydroxypyruvate phosphatase	nudL		BW25113_1813	579	192	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1891189	1892553	+					sdaA		BW25113_1814	1365		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1891189	1892553	+	AIN32253.1			L-serine dehydratase 1	sdaA		BW25113_1814	1365	454	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1892684	1894282	+					yoaD		BW25113_1815	1599		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1892684	1894282	+	AIN32254.1			putative membrane-anchored cyclic-di-GMP phosphodiesterase, regulator of cellulose production	yoaD		BW25113_1815	1599	532	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1894286	1895842	-					yoaE		BW25113_1816	1557		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1894286	1895842	-	AIN32255.1			putative membrane protein/conserved protein	yoaE		BW25113_1816	1557	518	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1896305	1897276	+					manX		BW25113_1817	972		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1896305	1897276	+	AIN32256.1			fused mannose-specific PTS enzymes: IIA component/IIB component	manX		BW25113_1817	972	323	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1897339	1898139	+					manY		BW25113_1818	801		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1897339	1898139	+	AIN32257.1			mannose-specific enzyme IIC component of PTS	manY		BW25113_1818	801	266	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1898152	1899003	+					manZ		BW25113_1819	852		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1898152	1899003	+	AIN32258.1			mannose-specific enzyme IID component of PTS	manZ		BW25113_1819	852	283	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1899058	1899516	+					yobD		BW25113_1820	459		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1899058	1899516	+	AIN32259.1			UPF0266 family inner membrane protein	yobD		BW25113_1820	459	152	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1899945	1900511	+					mntP		BW25113_1821	567		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1899945	1900511	+	AIN32260.1			putative Mn(2+) efflux pump, mntR-regulated	mntP		BW25113_1821	567	188	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1900508	1901317	-					rlmA		BW25113_1822	810		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1900508	1901317	-	AIN32261.1			23S rRNA m(1)G745 methyltransferase, SAM-dependent	rlmA		BW25113_1822	810	269	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1901483	1901692	-					cspC		BW25113_1823	210		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1901483	1901692	-	AIN32262.1			stress protein, member of the CspA-family	cspC		BW25113_1823	210	69	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1901705	1901848	-					yobF		BW25113_1824	144		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1901705	1901848	-	AIN32263.1			DUF2527 family heat-induced protein	yobF		BW25113_1824	144	47	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1902518	1902805	-					yebO		BW25113_1825	288		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1902518	1902805	-	AIN32264.1			putative inner membrane protein	yebO		BW25113_1825	288	95	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1902880	1903023	-					mgrB		BW25113_1826	144		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1902880	1903023	-	AIN32265.1			regulatory peptide for PhoPQ, feedback inhibition	mgrB		BW25113_1826	144	47	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1903182	1903421	+					yobH		BW25113_4536	240		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1903182	1903421	+	AIN32266.1			uncharacterized protein	yobH		BW25113_4536	240	79	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1903565	1904356	-					kdgR		BW25113_1827	792		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1903565	1904356	-	AIN32267.1			KDG regulon transcriptional repressor	kdgR		BW25113_1827	792	263	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1904533	1905906	+					yebQ		BW25113_1828	1374		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1904533	1905906	+	AIN32268.1			putative transporter	yebQ		BW25113_1828	1374	457	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1905952	1906833	-					htpX		BW25113_1829	882		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1905952	1906833	-	AIN32269.1			putative endopeptidase	htpX		BW25113_1829	882	293	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1907025	1909073	-					prc		BW25113_1830	2049		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1907025	1909073	-	AIN32270.1			carboxy-terminal protease for penicillin-binding protein 3	prc		BW25113_1830	2049	682	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1909093	1909791	-					proQ		BW25113_1831	699		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1909093	1909791	-	AIN32271.1			RNA chaperone, putative ProP translation regulator	proQ		BW25113_1831	699	232	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1909888	1910385	-					msrC		BW25113_1832	498		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1909888	1910385	-	AIN32272.1			free methionine-(R)-sulfoxide reductase	msrC		BW25113_1832	498	165	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1910515	1911798	+					yebS		BW25113_1833	1284		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1910515	1911798	+	AIN32273.1			inner membrane protein	yebS		BW25113_1833	1284	427	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1911767	1914400	+					yebT		BW25113_1834	2634		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1911767	1914400	+	AIN32274.1			MCE domain protein	yebT		BW25113_1834	2634	877	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1914480	1915919	+					rsmF		BW25113_1835	1440		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1914480	1915919	+	AIN32275.1			16S rRNA m(5)C1407 methyltransferase, SAM-dependent	rsmF		BW25113_1835	1440	479	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1916037	1916273	+					yebV		BW25113_1836	237		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1916037	1916273	+	AIN32276.1			uncharacterized protein	yebV		BW25113_1836	237	78	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1916378	1916569	+					yebW		BW25113_1837	192		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1916378	1916569	+	AIN32277.1			uncharacterized protein	yebW		BW25113_1837	192	63	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1916570	1917226	-					pphA		BW25113_1838	657		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1916570	1917226	-	AIN32278.1			serine/threonine-specific protein phosphatase 1	pphA		BW25113_1838	657	218	
gene	ncRNA	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1917323	1917571	+					ryeA		BW25113_4432	249		
ncRNA	other	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1917323	1917571	+				novel sRNA, function unknown	ryeA		BW25113_4432	249		
gene	ncRNA	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1917421	1917541	-					sdsR		BW25113_4433	121		
ncRNA	other	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1917421	1917541	-				novel sRNA, function unknown	sdsR		BW25113_4433	121		
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1917622	1917963	-					yebY		BW25113_1839	342		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1917622	1917963	-	AIN32279.1			DUF2511 family protein	yebY		BW25113_1839	342	113	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1917976	1918848	-					yebZ		BW25113_1840	873		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1917976	1918848	-	AIN32280.1			inner membrane protein	yebZ		BW25113_1840	873	290	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1918852	1919226	-					yobA		BW25113_1841	375		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1918852	1919226	-	AIN32281.1			CopC family protein	yobA		BW25113_1841	375	124	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1919365	1919595	+					holE		BW25113_1842	231		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1919365	1919595	+	AIN32282.1			DNA polymerase III, theta subunit	holE		BW25113_1842	231	76	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1919697	1920353	+					yobB		BW25113_1843	657		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1919697	1920353	+	AIN32283.1			C-N hydrolase family protein	yobB		BW25113_1843	657	218	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1920377	1921039	+					exoX		BW25113_1844	663		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1920377	1921039	+	AIN32284.1			exodeoxyribonuclease 10; DNA exonuclease X	exoX		BW25113_1844	663	220	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1921036	1923096	-					ptrB		BW25113_1845	2061		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1921036	1923096	-	AIN32285.1			protease II	ptrB		BW25113_1845	2061	686	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1923305	1923964	-					yebE		BW25113_1846	660		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1923305	1923964	-	AIN32286.1			DUF533 family inner membrane protein	yebE		BW25113_1846	660	219	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1924291	1924647	-					yebF		BW25113_1847	357		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1924291	1924647	-	AIN32287.1			extracellular Colicin M immunity family protein	yebF		BW25113_1847	357	118	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1924714	1925004	-					yebG		BW25113_1848	291		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1924714	1925004	-	AIN32288.1			DNA damage-inducible protein regulated by LexA	yebG		BW25113_1848	291	96	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1925138	1926316	+					purT		BW25113_1849	1179		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1925138	1926316	+	AIN32289.1			phosphoribosylglycinamide formyltransferase 2	purT		BW25113_1849	1179	392	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1926372	1927013	-					eda		BW25113_1850	642		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1926372	1927013	-	AIN32290.1			multifunctional 2-keto-3-deoxygluconate 6-phosphate aldolase and 2-keto-4-hydroxyglutarate aldolase and oxaloacetate decarboxylase	eda		BW25113_1850	642	213	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1927050	1928861	-					edd		BW25113_1851	1812		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1927050	1928861	-	AIN32291.1			6-phosphogluconate dehydratase	edd		BW25113_1851	1812	603	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1929096	1930571	-					zwf		BW25113_1852	1476		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1929096	1930571	-	AIN32292.1			glucose-6-phosphate 1-dehydrogenase	zwf		BW25113_1852	1476	491	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1930909	1931778	+					yebK		BW25113_1853	870		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1930909	1931778	+	AIN32293.1			putative DNA-binding transcriptional regulator	yebK		BW25113_1853	870	289	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1931906	1933348	+					pykA		BW25113_1854	1443		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1931906	1933348	+	AIN32294.1			pyruvate kinase II	pykA		BW25113_1854	1443	480	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1933479	1934450	-					lpxM		BW25113_1855	972		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1933479	1934450	-	AIN32295.1			myristoyl-acyl carrier protein (ACP)-dependent acyltransferase	lpxM		BW25113_1855	972	323	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1934570	1935892	-					mepM		BW25113_1856	1323		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1934570	1935892	-	AIN32296.1			murein DD-endopeptidase, space-maker hydrolase, septation protein	mepM		BW25113_1856	1323	440	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1935908	1936840	-					znuA		BW25113_1857	933		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1935908	1936840	-	AIN32297.1			zinc transporter subunit: periplasmic-binding component of ABC superfamily	znuA		BW25113_1857	933	310	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1936919	1937674	+					znuC		BW25113_1858	756		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1936919	1937674	+	AIN32298.1			zinc transporter subunit: ATP-binding component of ABC superfamily	znuC		BW25113_1858	756	251	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1937671	1938456	+					znuB		BW25113_1859	786		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1937671	1938456	+	AIN32299.1			zinc transporter subunit: membrane component of ABC superfamily	znuB		BW25113_1859	786	261	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1938603	1939613	-					ruvB		BW25113_1860	1011		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1938603	1939613	-	AIN32300.1			ATP-dependent DNA helicase, component of RuvABC resolvasome	ruvB		BW25113_1860	1011	336	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	1939622	1940233	-					ruvA		BW25113_1861	612		
