# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2383433	2384518	-	ACT44116.1			Xaa-Pro aminopeptidase	ypdF		ECD_02295	1086	361	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2384533	2385780	-					fryC		ECD_02296	1248		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2384533	2385780	-	ACT44117.1			putative enzyme IIC component of PTS	fryC		ECD_02296	1248	415	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2385802	2386128	-					fryB		ECD_02297	327		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2385802	2386128	-	ACT44118.1			putative enzyme IIB component of PTS	fryB		ECD_02297	327	108	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2386347	2387312	-					glk		ECD_02298	966		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2386347	2387312	-	ACT44119.1			glucokinase	glk		ECD_02298	966	321	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2387516	2388772	+					yfeO		ECD_02299	1257		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2387516	2388772	+	ACT44120.1			putative ion channel protein	yfeO		ECD_02299	1257	418	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2388887	2389213	+					ypeC		ECD_02300	327		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2388887	2389213	+	ACT44121.1			DUF2502 family putative periplasmic protein	ypeC		ECD_02300	327	108	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2389354	2390592	-					mntH		ECD_02301	1239		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2389354	2390592	-	ACT44122.1			manganese/divalent cation transporter	mntH		ECD_02301	1239	412	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2390928	2392130	+					nupC		ECD_02302	1203		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2390928	2392130	+	ACT44123.1			nucleoside (except guanosine) transporter	nupC		ECD_02302	1203	400	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2392180	2394369	-					yfeA		ECD_02303	2190		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2392180	2394369	-	ACT44124.1			putative diguanylate cyclase	yfeA		ECD_02303	2190	729	
gene	tRNA	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2394578	2394653	-					alaX		ECD_t00039	76		
tRNA		GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2394578	2394653	-				tRNA-Ala	alaX		ECD_t00039	76		
gene	tRNA	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2394693	2394768	-					alaW		ECD_t00040	76		
tRNA		GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2394693	2394768	-				tRNA-Ala	alaW		ECD_t00040	76		
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2395004	2395348	+					yfeC		ECD_02304	345		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2395004	2395348	+	ACT44125.1			DUF1323 family putative DNA-binding protein	yfeC		ECD_02304	345	114	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2395350	2395742	+					yfeD		ECD_02305	393		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2395350	2395742	+	ACT44126.1			DUF1323 family putative DNA-binding protein	yfeD		ECD_02305	393	130	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2395794	2397209	-					gltX		ECD_02306	1416		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2395794	2397209	-	ACT44127.1			glutamyl-tRNA synthetase	gltX		ECD_02306	1416	471	
gene	tRNA	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2397468	2397543	+					valU		ECD_t00041	76		
tRNA		GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2397468	2397543	+				tRNA-Val	valU		ECD_t00041	76		
gene	tRNA	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2397588	2397663	+					valX		ECD_t00042	76		
tRNA		GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2397588	2397663	+				tRNA-Val	valX		ECD_t00042	76		
gene	tRNA	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2397710	2397785	+					valY		ECD_t00043	76		
tRNA		GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2397710	2397785	+				tRNA-Val	valY		ECD_t00043	76		
gene	tRNA	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2397790	2397865	+					lysV		ECD_t00044	76		
tRNA		GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2397790	2397865	+				tRNA-Lys	lysV		ECD_t00044	76		
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2397985	2398326	+							ECD_02307	342		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2397985	2398326	+	ACT44128.1			hypothetical protein			ECD_02307	342	113	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2398317	2399243	-					yfeR		ECD_02308	927		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2398317	2399243	-	ACT44129.1			transcriptional regulator of yefH	yfeR		ECD_02308	927	308	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2399333	2400331	+					yfeH		ECD_02309	999		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2399333	2400331	+	ACT44130.1			putative inorganic ion transporter	yfeH		ECD_02309	999	332	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2400328	2400546	-					ypeB		ECD_02310	219		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2400328	2400546	-	ACT44131.1			DUF3820 family protein	ypeB		ECD_02310	219	72	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2400548	2402563	-					ligA		ECD_02311	2016		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2400548	2402563	-	ACT44132.1			DNA ligase, NAD(+)-dependent	ligA		ECD_02311	2016	671	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2402634	2403620	-					zipA		ECD_02312	987		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2402634	2403620	-	ACT44133.1			FtsZ stabilizer	zipA		ECD_02312	987	328	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2403850	2404611	+					cysZ		ECD_02313	762		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2403850	2404611	+	ACT44134.1			sulfate transporter, sulfite inhibited	cysZ		ECD_02313	762	253	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2404796	2405767	+					cysK		ECD_02314	972		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2404796	2405767	+	ACT44135.1			cysteine synthase A, O-acetylserine sulfhydrolase A subunit	cysK		ECD_02314	972	323	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2406151	2406408	+					ptsH		ECD_02315	258		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2406151	2406408	+	ACT44136.1			phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr)	ptsH		ECD_02315	258	85	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2406453	2408180	+					ptsI		ECD_02316	1728		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2406453	2408180	+	ACT44137.1			PEP-protein phosphotransferase of PTS system (enzyme I)	ptsI		ECD_02316	1728	575	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2408221	2408730	+					crr		ECD_02317	510		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2408221	2408730	+	ACT44138.1			glucose-specific enzyme IIA component of PTS	crr		ECD_02317	510	169	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2408773	2409624	-					pdxK		ECD_02318	852		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2408773	2409624	-	ACT44139.1			pyridoxal-pyridoxamine kinase/hydroxymethylpyrimidine kinase	pdxK		ECD_02318	852	283	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2409729	2410103	+					yfeK		ECD_02319	375		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2409729	2410103	+	ACT44140.1			uncharacterized protein	yfeK		ECD_02319	375	124	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2410136	2410870	+					yfeS		ECD_02320	735		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2410136	2410870	+	ACT44141.1			WGR domain protein	yfeS		ECD_02320	735	244	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2411075	2411986	-					cysM		ECD_02321	912		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2411075	2411986	-	ACT44142.1			cysteine synthase B (O-acetylserine sulfhydrolase B)	cysM		ECD_02321	912	303	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2412120	2413217	-					cysA		ECD_02322	1098		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2412120	2413217	-	ACT44143.1			sulfate/thiosulfate transporter subunit	cysA		ECD_02322	1098	365	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2413207	2414082	-					cysW		ECD_02323	876		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2413207	2414082	-	ACT44144.2			sulfate/thiosulfate ABC transporter permease	cysW		ECD_02323	876	291	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2414082	2414915	-					cysU		ECD_02324	834		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2414082	2414915	-	ACT44145.1			sulfate/thiosulfate ABC transporter permease	cysU		ECD_02324	834	277	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2414915	2415931	-					cysP		ECD_02325	1017		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2414915	2415931	-	ACT44146.1			thiosulfate-binding protein	cysP		ECD_02325	1017	338	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2416235	2417026	-					ucpA		ECD_02326	792		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2416235	2417026	-	ACT44147.1			furfural resistance protein, putative short-chain oxidoreductase	ucpA		ECD_02326	792	263	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2417155	2418012	-					murR		ECD_02327	858		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2417155	2418012	-	ACT44148.1			repressor for murPQ, MurNAc 6-P inducible	murR		ECD_02327	858	285	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2418176	2419072	+					murQ		ECD_02328	897		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2418176	2419072	+	ACT44149.1			N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase	murQ		ECD_02328	897	298	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2419076	2420500	+					murP		ECD_02329	1425		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2419076	2420500	+	ACT44150.1			N-acetylmuramic acid permease, EIIBC component, PTS system	murP		ECD_02329	1425	474	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2420418	2420594	+					yfeW		ECD_02330	177		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2420418	2420594	+	ACT44151.1			penicillin binding protein PBP4B; weak DD-carboxypeptidase activity	yfeW		ECD_02330	177	58	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2420680	2421579	-					yfeX		ECD_02331	900		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2420680	2421579	-	ACT44152.1			porphyrinogen oxidase, cytoplasmic	yfeX		ECD_02331	900	299	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2421675	2422250	-					yfeY		ECD_02332	576		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2421675	2422250	-	ACT44153.1			RpoE-regulated lipoprotein	yfeY		ECD_02332	576	191	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2422457	2422906	-					yfeZ		ECD_02333	450		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2422457	2422906	-	ACT44154.1			inner membrane protein	yfeZ		ECD_02333	450	149	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2422893	2423318	-					ypeA		ECD_02334	426		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2422893	2423318	-	ACT44155.1			GNAT family putative N-acetyltransferase	ypeA		ECD_02334	426	141	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2423532	2424401	+					amiA		ECD_02335	870		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2423532	2424401	+	ACT44156.1			N-acetylmuramoyl-l-alanine amidase I	amiA		ECD_02335	870	289	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2424405	2425304	+					hemF		ECD_02336	900		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2424405	2425304	+	ACT44157.1			coproporphyrinogen III oxidase	hemF		ECD_02336	900	299	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2425310	2426362	-					eutR		ECD_02337	1053		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2425310	2426362	-	ACT44158.1			eut operon transcriptional activator, AraC family	eutR		ECD_02337	1053	350	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2426408	2426908	-					eutK		ECD_02338	501		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2426408	2426908	-	ACT44159.1			putative ethanol utilization carboxysome structural protein	eutK		ECD_02338	501	166	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2426921	2427580	-					eutL		ECD_02339	660		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2426921	2427580	-	ACT44160.1			putative ethanol utilization carboxysome structural protein	eutL		ECD_02339	660	219	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2427590	2428477	-					eutC		ECD_02340	888		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2427590	2428477	-	ACT44161.1			ethanolamine ammonia-lyase, small subunit (light chain)	eutC		ECD_02340	888	295	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2428498	2429859	-					eutB		ECD_02341	1362		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2428498	2429859	-	ACT44162.1			ethanolamine ammonia-lyase, large subunit, heavy chain	eutB		ECD_02341	1362	453	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2429871	2431274	-					eutA		ECD_02342	1404		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2429871	2431274	-	ACT44163.1			reactivating factor for ethanolamine ammonia lyase	eutA		ECD_02342	1404	467	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2431271	2432497	-					eutH		ECD_02343	1227		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2431271	2432497	-	ACT44164.1			ethanolamine transporter	eutH		ECD_02343	1227	408	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2432814	2434001	-					eutG		ECD_02344	1188		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2432814	2434001	-	ACT44165.1			ethanol dehydrogenase involved in ethanolamine utilization; aldehyde reductase	eutG		ECD_02344	1188	395	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2433991	2434827	-					eutJ		ECD_02345	837		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2433991	2434827	-	ACT44166.1			ethanolamine utilization protein, HSP70/actin superfamily protein	eutJ		ECD_02345	837	278	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2434838	2436241	-					eutE		ECD_02346	1404		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2434838	2436241	-	ACT44167.1			aldehyde oxidoreductase, ethanolamine utilization protein	eutE		ECD_02346	1404	467	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2436253	2436540	-					eutN		ECD_02347	288		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2436253	2436540	-	ACT44168.1			Ethanolamine catabolic microcompartment shell protein	eutN		ECD_02347	288	95	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2436647	2436940	-					eutM		ECD_02348	294		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2436647	2436940	-	ACT44169.1			ethanolamine utilization protein, putative carboxysome structural protein	eutM		ECD_02348	294	97	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2436979	2437995	-					eutD		ECD_02349	1017		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2436979	2437995	-	ACT44170.1			phosphate acetyltransferase	eutD		ECD_02349	1017	338	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2437985	2438794	-					eutT		ECD_02350	810		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2437985	2438794	-	ACT44171.1			cobalamin adenosyltransferase involved in ethanolamine utilization	eutT		ECD_02350	810	269	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2438791	2439492	-					eutQ		ECD_02351	702		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2438791	2439492	-	ACT44172.1			RmlC-like cupin domain protein	eutQ		ECD_02351	702	233	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2439467	2439946	-					eutP		ECD_02352	480		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2439467	2439946	-	ACT44173.1			putative P-loop NTPase ethanolamine utilization protein	eutP		ECD_02352	480	159	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2439959	2440294	-					eutS		ECD_02353	336		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2439959	2440294	-	ACT44174.1			putative ethanol utilization carboxysome structural protein	eutS		ECD_02353	336	111	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2440587	2442866	-					maeB		ECD_02354	2280		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2440587	2442866	-	ACT44175.1			malic enzyme: putative oxidoreductase/phosphotransacetylase	maeB		ECD_02354	2280	759	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2443155	2444105	+					talA		ECD_02355	951		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2443155	2444105	+	ACT44176.1			transaldolase A	talA		ECD_02355	951	316	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2444125	2446128	+					tktB		ECD_02356	2004		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2444125	2446128	+	ACT44177.1			transketolase 2, thiamine triphosphate-binding	tktB		ECD_02356	2004	667	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2446223	2447266	-					ypfG		ECD_02357	1044		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2446223	2447266	-	ACT44178.1			DUF1176 family protein	ypfG		ECD_02357	1044	347	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2447392	2447967	-					nudK		ECD_02358	576		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2447392	2447967	-	ACT44179.1			GDP-mannose pyrophosphatase	nudK		ECD_02358	576	191	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2448035	2450014	-					aegA		ECD_02359	1980		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2448035	2450014	-	ACT44180.1			putative oxidoreductase, FeS binding subunit/NAD/FAD-binding subunit	aegA		ECD_02359	1980	659	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2450220	2451920	+					narQ		ECD_02360	1701		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2450220	2451920	+	ACT44181.1			sensory histidine kinase in two-component regulatory system with NarP	narQ		ECD_02360	1701	566	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2452084	2455197	+					acrD		ECD_02361	3114		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2452084	2455197	+	ACT44182.1			aminoglycoside/multidrug efflux system	acrD		ECD_02361	3114	1037	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2455296	2455355	-					ypfM		ECD_04339	60		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2455296	2455355	-	APW29186.1			stress-induced small enterobacterial protein	ypfM		ECD_04339	60	19	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2455736	2456092	+					yffB		ECD_02362	357		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2455736	2456092	+	ACT44183.1			putative ArsC family reductase	yffB		ECD_02362	357	118	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2456096	2457223	+					dapE		ECD_02363	1128		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2456096	2457223	+	ACT44184.1			N-succinyl-diaminopimelate deacylase	dapE		ECD_02363	1128	375	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2457251	2457451	+					ypfN		ECD_02364	201		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2457251	2457451	+	ACT44185.1			putative membrane protein, UPF0370 family	ypfN		ECD_02364	201	66	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2457561	2458259	-					ypfH		ECD_02365	699		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2457561	2458259	-	ACT44186.1			palmitoyl-CoA esterase activity, uncertain physiological substrate	ypfH		ECD_02365	699	232	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2458333	2460348	-					tmcA		ECD_02366	2016		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2458333	2460348	-	ACT44187.1			elongator methionine tRNA (ac4C34) acetyltransferase	tmcA		ECD_02366	2016	671	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2460363	2461226	-					ypfJ		ECD_02367	864		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2460363	2461226	-	ACT44188.1			putative neutral zinc metallopeptidase	ypfJ		ECD_02367	864	287	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2461394	2462107	-					purC		ECD_02368	714		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2461394	2462107	-	ACT44189.1			phosphoribosylaminoimidazole-succinocarboxamide synthetase	purC		ECD_02368	714	237	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2462320	2463354	-					bamC		ECD_02369	1035		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2462320	2463354	-	ACT44190.1			BamABCDE complex OM biogenesis lipoprotein	bamC		ECD_02369	1035	344	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2463371	2464249	-					dapA		ECD_02370	879		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2463371	2464249	-	ACT44191.1			dihydrodipicolinate synthase	dapA		ECD_02370	879	292	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2464395	2464967	+					gcvR		ECD_02371	573		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2464395	2464967	+	ACT44192.1			transcriptional repressor, regulatory protein accessory to GcvA	gcvR		ECD_02371	573	190	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2464967	2465437	+					bcp		ECD_02372	471		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2464967	2465437	+	ACT44193.1			peroxiredoxin; thiol peroxidase, thioredoxin-dependent	bcp		ECD_02372	471	156	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2465690	2466307	+					hyfA		ECD_02373	618		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2465690	2466307	+	ACT44194.1			hydrogenase 4, 4Fe-4S subunit	hyfA		ECD_02373	618	205	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2466307	2468325	+					hyfB		ECD_02374	2019		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2466307	2468325	+	ACT44195.1			hydrogenase 4, membrane subunit	hyfB		ECD_02374	2019	672	
gene	pseudogene	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2468336	2469282	+					hyfC		ECD_02375	947		pseudo
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2469385	2470734	+					hyfD		ECD_02376	1350		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2469385	2470734	+	ACT44196.1			hydrogenase 4, membrane subunit	hyfD		ECD_02376	1350	449	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2470749	2471399	+					hyfE		ECD_02377	651		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2470749	2471399	+	ACT44197.1			hydrogenase 4, membrane subunit	hyfE		ECD_02377	651	216	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	2471404	2472984	+					hyfF		ECD_02378	1581		
