# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2870761	2871021	+	ADT76208.1			predicted 4Fe-4S cluster-containing protein	yfhL		ECW_m2790	261	86	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2871716	2872096	-					acpS		ECW_m2791	381		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2871716	2872096	-	ADT76209.1			holo-[acyl-carrier-protein] synthase 1	acpS		ECW_m2791	381	126	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2872096	2872827	-					pdxJ		ECW_m2792	732		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2872096	2872827	-	ADT76210.1			pyridoxine 5'-phosphate synthase	pdxJ		ECW_m2792	732	243	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2872839	2873567	-					recO		ECW_m2793	729		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2872839	2873567	-	ADT76211.1			gap repair protein	recO		ECW_m2793	729	242	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2873579	2874484	-					era		ECW_m2794	906		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2873579	2874484	-	ADT76212.1			membrane-associated, 16S rRNA-binding GTPase	era		ECW_m2794	906	301	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2874481	2875161	-					rnc		ECW_m2796	681		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2874481	2875161	-	ADT76213.1			RNase III	rnc		ECW_m2796	681	226	
gene	ncRNA	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2875107	2875321	-					rncO		ECW_nc2795	215		
ncRNA	other	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2875107	2875321	-				rncO	rncO		ECW_nc2795	215		
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2875433	2876407	-					lepB		ECW_m2797	975		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2875433	2876407	-	ADT76214.1			leader peptidase (signal peptidase I)	lepB		ECW_m2797	975	324	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2876423	2878222	-					lepA		ECW_m2798	1800		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2876423	2878222	-	ADT76215.1			GTP-binding membrane protein	lepA		ECW_m2798	1800	599	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2878420	2878899	-					rseC		ECW_m2799	480		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2878420	2878899	-	ADT76216.1			RseC protein involved in reduction of the SoxR iron-sulfur cluster	rseC		ECW_m2799	480	159	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2878896	2879852	-					rseB		ECW_m2800	957		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2878896	2879852	-	ADT76217.1			anti-sigma factor	rseB		ECW_m2800	957	318	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2879852	2880502	-					rseA		ECW_m2801	651		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2879852	2880502	-	ADT76218.1			anti-sigma factor	rseA		ECW_m2801	651	216	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2880535	2881110	-					rpoE		ECW_m2802	576		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2880535	2881110	-	ADT76219.1			RNA polymerase, sigma 24 (sigma E) factor	rpoE		ECW_m2802	576	191	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2881518	2883140	+					nadB		ECW_m2803	1623		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2881518	2883140	+	ADT76220.1			quinolinate synthase, L-aspartate oxidase (B protein) subunit	nadB		ECW_m2803	1623	540	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2883125	2883862	-					yfiC		ECW_m2804	738		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2883125	2883862	-	ADT76221.1			predicted S-adenosyl-L-methionine-dependent methyltransferase	yfiC		ECW_m2804	738	245	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2883994	2885328	+					srmB		ECW_m2805	1335		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2883994	2885328	+	ADT76222.1			ATP-dependent RNA helicase	srmB		ECW_m2805	1335	444	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2885361	2886242	-					yfiE		ECW_m2806	882		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2885361	2886242	-	ADT76223.1			predicted DNA-binding transcriptional regulator	yfiE		ECW_m2806	882	293	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2886345	2886932	+					eamB		ECW_m2807	588		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2886345	2886932	+	ADT76224.1			neutral amino-acid efflux system	eamB		ECW_m2807	588	195	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2886987	2887370	-					yfiD		ECW_m2808	384		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2886987	2887370	-	ADT76225.1			pyruvate formate lyase subunit	yfiD		ECW_m2808	384	127	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2887675	2888364	+					ung		ECW_m2809	690		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2887675	2888364	+	ADT76226.1			uracil-DNA-glycosylase	ung		ECW_m2809	690	229	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2888412	2889449	-					yfiF		ECW_m2810	1038		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2888412	2889449	-	ADT76227.1			predicted methyltransferase	yfiF		ECW_m2810	1038	345	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2889656	2890075	+					trxC		ECW_m2811	420		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2889656	2890075	+	ADT76228.1			thioredoxin 2	trxC		ECW_m2811	420	139	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2890144	2890842	+					yfiP		ECW_m2812	699		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2890144	2890842	+	ADT76229.1			conserved protein	yfiP		ECW_m2812	699	232	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2890874	2893534	+					yfiQ		ECW_m2813	2661		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2890874	2893534	+	ADT76230.1			fused predicted acyl-CoA synthetase: NAD(P)-binding subunit/ATP-binding subunit	yfiQ		ECW_m2813	2661	886	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2893648	2895003	+					pssA		ECW_m2814	1356		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2893648	2895003	+	ADT76231.1			phosphatidylserine synthase (CDP-diacylglycerol-serine O-phosphatidyltransferase)	pssA		ECW_m2814	1356	451	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2895100	2895372	+					yfiM		ECW_m2815	273		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2895100	2895372	+	ADT76232.1			predicted protein	yfiM		ECW_m2815	273	90	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2895369	2896667	-					kgtP		ECW_m2816	1299		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2895369	2896667	-	ADT76233.1			alpha-ketoglutarate transporter	kgtP		ECW_m2816	1299	432	
gene	rRNA	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2896992	2897106	-					rrfG		ECW_r2817	115		
rRNA		GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2896992	2897106	-				5S ribosomal RNA of rrnG operon	rrfG		ECW_r2817	115		
gene	rRNA	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2897203	2900104	-					rrlG		ECW_r2818	2902		
rRNA		GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2897203	2900104	-				23S ribosomal RNA of rrnG operon	rrlG		ECW_r2818	2902		
gene	tRNA	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2900300	2900375	-					gltW		ECW_t2819	76		
tRNA		GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2900300	2900375	-				tRNA-Glu	gltW		ECW_t2819	76		
gene	rRNA	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2900552	2902081	-					rrsG		ECW_r2820	1530		
rRNA		GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2900552	2902081	-				16S ribosomal RNA of rrnG operon	rrsG		ECW_r2820	1530		
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2902532	2905105	-					clpB		ECW_m2821	2574		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2902532	2905105	-	ADT76234.1			protein disaggregation chaperone	clpB		ECW_m2821	2574	857	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2905235	2905966	-					yfiH		ECW_m2822	732		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2905235	2905966	-	ADT76235.1			conserved protein	yfiH		ECW_m2822	732	243	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2905963	2906943	-					rluD		ECW_m2823	981		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2905963	2906943	-	ADT76236.1			23S rRNA pseudouridine synthase	rluD		ECW_m2823	981	326	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2907078	2907815	+					bamD		ECW_m2824	738		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2907078	2907815	+	ADT76237.1			predicted lipoprotein	bamD		ECW_m2824	738	245	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2908086	2908427	+					raiA		ECW_m2825	342		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2908086	2908427	+	ADT76238.1			cold shock protein associated with 30S ribosomal subunit	raiA		ECW_m2825	342	113	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2908531	2908578	+					pheL		ECW_m2826	48		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2908531	2908578	+	ADT76239.1			pheA gene leader peptide	pheL		ECW_m2826	48	15	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2908677	2909837	+					pheA		ECW_m2827	1161		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2908677	2909837	+	ADT76240.1			fused chorismate mutase P/prephenate dehydratase	pheA		ECW_m2827	1161	386	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2909880	2911001	-					tyrA		ECW_m2828	1122		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2909880	2911001	-	ADT76241.1			fused chorismate mutase T/prephenate dehydrogenase	tyrA		ECW_m2828	1122	373	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2911012	2912082	-					aroF		ECW_m2829	1071		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2911012	2912082	-	ADT76242.1			3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible	aroF		ECW_m2829	1071	356	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2912292	2912657	+					yfiL		ECW_m2830	366		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2912292	2912657	+	ADT76243.1			predicted protein	yfiL		ECW_m2830	366	121	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2912807	2913325	+					yfiR		ECW_m2831	519		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2912807	2913325	+	ADT76244.1			predicted protein	yfiR		ECW_m2831	519	172	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2913318	2914541	+					yfiN		ECW_m2832	1224		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2913318	2914541	+	ADT76245.1			predicted diguanylate cyclase	yfiN		ECW_m2832	1224	407	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2914557	2915039	+					yfiB		ECW_m2833	483		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2914557	2915039	+	ADT76246.1			predicted outer membrane lipoprotein	yfiB		ECW_m2833	483	160	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2915116	2915463	-					rplS		ECW_m2834	348		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2915116	2915463	-	ADT76247.1			50S ribosomal subunit protein L19	rplS		ECW_m2834	348	115	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2915505	2916272	-					trmD		ECW_m2835	768		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2915505	2916272	-	ADT76248.1			tRNA (guanine-1-)-methyltransferase	trmD		ECW_m2835	768	255	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2916303	2916851	-					rimM		ECW_m2836	549		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2916303	2916851	-	ADT76249.1			16S rRNA processing protein	rimM		ECW_m2836	549	182	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2916870	2917118	-					rpsP		ECW_m2837	249		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2916870	2917118	-	ADT76250.1			30S ribosomal subunit protein S16	rpsP		ECW_m2837	249	82	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2917367	2918728	-					ffh		ECW_m2838	1362		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2917367	2918728	-	ADT76251.1			Signal Recognition Particle (SRP) component with 4.5S RNA (ffs)	ffh		ECW_m2838	1362	453	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2918820	2919686	+					ypjD		ECW_m2839	867		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2918820	2919686	+	ADT76252.1			conserved hypothetical protein; putative inner membrane protein	ypjD		ECW_m2839	867	288	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2919752	2920993	+					yfjD		ECW_m2840	1242		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2919752	2920993	+	ADT76253.1			predicted inner membrane protein	yfjD		ECW_m2840	1242	413	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2921048	2921641	-					grpE		ECW_m2841	594		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2921048	2921641	-	ADT76254.1			heat shock protein	grpE		ECW_m2841	594	197	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2921764	2922642	+					nadK		ECW_m2842	879		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2921764	2922642	+	ADT76255.1			NAD kinase	nadK		ECW_m2842	879	292	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2922728	2924389	+					recN		ECW_m2843	1662		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2922728	2924389	+	ADT76256.1			recombination and repair protein	recN		ECW_m2843	1662	553	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2924538	2924879	+					smpA		ECW_m2844	342		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2924538	2924879	+	ADT76257.1			small membrane lipoprotein	smpA		ECW_m2844	342	113	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2924941	2925231	-					yfjF		ECW_m2845	291		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2924941	2925231	-	ADT76258.1			predicted protein	yfjF		ECW_m2845	291	96	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2925221	2925697	-					yfjG		ECW_m2846	477		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2925221	2925697	-	ADT76259.1			conserved protein	yfjG		ECW_m2846	477	158	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2925829	2926311	+					smpB		ECW_m2847	483		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2925829	2926311	+	ADT76260.1			trans-translation protein	smpB		ECW_m2847	483	160	
gene	tmRNA	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2926526	2926887	+					ssrA		ECW_nc2848	362		
tmRNA		GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2926526	2926887	+				tmRNA	ssrA		ECW_nc2848	362		
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2927054	2928283	+							ECW_m2849	1230		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2927054	2928283	+	ADT76261.1			putative prophage integrase			ECW_m2849	1230	409	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2928322	2928738	+							ECW_m2850	417		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2928322	2928738	+	ADT76262.1			conserved hypothetical protein			ECW_m2850	417	138	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2928810	2930558	-							ECW_m2851	1749		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2928810	2930558	-	ADT76263.1			hypothetical protein			ECW_m2851	1749	582	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2930560	2932278	-							ECW_m2852	1719		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2930560	2932278	-	ADT76264.1			hypothetical protein			ECW_m2852	1719	572	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2932430	2933296	-					insF2		ECW_m2853	867		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2932430	2933296	-	ADT76265.1			IS3 Transposase ORF2	insF2		ECW_m2853	867	288	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2933293	2933592	-					insE2		ECW_m2854	300		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2933293	2933592	-	ADT76266.1			IS3 Transposase ORF1	insE2		ECW_m2854	300	99	
gene	pseudogene	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2933758	2934765	+					ygaQ		ECW_m2855	1008		pseudo
CDS	without_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2933758	2934765	+					ygaQ		ECW_m2855	1008		pseudo
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2935101	2936078	+					csiD		ECW_m2856	978		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2935101	2936078	+	ADT76267.1			predicted protein	csiD		ECW_m2856	978	325	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2936098	2937366	+					ygaF		ECW_m2857	1269		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2936098	2937366	+	ADT76268.1			predicted enzyme	ygaF		ECW_m2857	1269	422	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2937389	2938837	+					gabD		ECW_m2858	1449		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2937389	2938837	+	ADT76269.1			succinate-semialdehyde dehydrogenase I, NADP-dependent	gabD		ECW_m2858	1449	482	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2938851	2940131	+					gabT		ECW_m2859	1281		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2938851	2940131	+	ADT76270.1			4-aminobutyrate aminotransferase, PLP-dependent	gabT		ECW_m2859	1281	426	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2940368	2941768	+					gabP		ECW_m2860	1401		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2940368	2941768	+	ADT76271.1			gamma-aminobutyrate transporter	gabP		ECW_m2860	1401	466	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2941789	2942451	+					csiR		ECW_m2861	663		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2941789	2942451	+	ADT76272.1			DNA-binding transcriptional dual regulator	csiR		ECW_m2861	663	220	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2942452	2942901	-					ygaU		ECW_m2862	450		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2942452	2942901	-	ADT76273.1			predicted protein	ygaU		ECW_m2862	450	149	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2942985	2943143	-					yqaE		ECW_m2863	159		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2942985	2943143	-	ADT76274.1			predicted membrane protein	yqaE		ECW_m2863	159	52	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2943326	2943625	+					ygaV		ECW_m2864	300		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2943326	2943625	+	ADT76275.1			predicted DNA-binding transcriptional regulator	ygaV		ECW_m2864	300	99	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2943635	2944159	+					ygaP		ECW_m2865	525		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2943635	2944159	+	ADT76276.1			predicted inner membrane protein with hydrolase activity	ygaP		ECW_m2865	525	174	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2944206	2944610	-					stpA		ECW_m2866	405		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2944206	2944610	-	ADT76277.1			DNA binding protein, nucleoid-associated	stpA		ECW_m2866	405	134	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2945278	2945727	+					ygaW		ECW_m2867	450		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2945278	2945727	+	ADT76278.1			predicted inner membrane protein	ygaW		ECW_m2867	450	149	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2945764	2946108	-					ygaC		ECW_m2868	345		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2945764	2946108	-	ADT76279.1			predicted protein	ygaC		ECW_m2868	345	114	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2946260	2946589	+					ygaM		ECW_m2869	330		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2946260	2946589	+	ADT76280.1			predicted protein	ygaM		ECW_m2869	330	109	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2946837	2947082	+					nrdH		ECW_m2870	246		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2946837	2947082	+	ADT76281.1			glutaredoxin-like protein	nrdH		ECW_m2870	246	81	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2947079	2947489	+					nrdI		ECW_m2871	411		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2947079	2947489	+	ADT76282.1			protein that stimulates ribonucleotide reduction	nrdI		ECW_m2871	411	136	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2947501	2949606	+					nrdE		ECW_m2872	2106		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2947501	2949606	+	ADT76283.1			ribonucleoside-diphosphate reductase 2, alpha subunit	nrdE		ECW_m2872	2106	701	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2949616	2950575	+					nrdF		ECW_m2873	960		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2949616	2950575	+	ADT76284.1			ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like	nrdF		ECW_m2873	960	319	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2950930	2952132	+					proV		ECW_m2874	1203		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2950930	2952132	+	ADT76285.1			glycine betaine transporter subunit	proV		ECW_m2874	1203	400	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2952125	2953189	+					proW		ECW_m2875	1065		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2952125	2953189	+	ADT76286.1			glycine betaine transporter subunit	proW		ECW_m2875	1065	354	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2953247	2954239	+					proX		ECW_m2876	993		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2953247	2954239	+	ADT76287.1			glycine betaine transporter subunit	proX		ECW_m2876	993	330	
gene	pseudogene	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2954531	2955715	+					ygaY		ECW_m2877	1185		pseudo
CDS	without_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2954531	2955715	+					ygaY		ECW_m2877	1185		pseudo
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2955839	2956576	+					ygaZ		ECW_m2878	738		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2955839	2956576	+	ADT76288.1			predicted transporter	ygaZ		ECW_m2878	738	245	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2956566	2956901	+					ygaH		ECW_m2879	336		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2956566	2956901	+	ADT76289.1			predicted inner membrane protein	ygaH		ECW_m2879	336	111	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2956992	2957522	+					mprA		ECW_m2880	531		
CDS	with_protein	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2956992	2957522	+	ADT76290.1			DNA-binding transcriptional repressor of microcin B17 synthesis and multidrug efflux	mprA		ECW_m2880	531	176	
gene	protein_coding	GCA_000184185.1	Primary Assembly	chromosome		CP002185.1	2957649	2958821	+					emrA		ECW_m2881	1173		
